claim_id,pet_id,provider_id,month,region,provider_type,species,breed_group,age,complexity,condition,treatment,units,unit_price,paid,referred,vet_note,source
C1101000,P1135,VET-002,2025-12,regional,gp,cat,large,4,1,dermatitis,medication,2,163.12,326.23,false,dermatitis; age 4; complexity 1; managed in setting,synthetic-v1
C1101001,P1229,VET-002,2025-12,regional,gp,dog,small,7,0,otitis,cytology,1,93.30,93.30,false,otitis; age 7; complexity 0; repeat visit; managed in setting,synthetic-v1
C1101002,P0794,VET-002,2025-12,regional,gp,cat,large,6,0,gastroenteritis,consult,2,178.32,356.65,false,gastroenteritis; age 6; complexity 0; repeat visit; managed in setting,synthetic-v1
C1101003,P1445,VET-002,2025-12,regional,gp,dog,large,12,1,dermatitis,medication,2,190.21,380.42,false,dermatitis; age 12; complexity 1; managed in setting,synthetic-v1
C1101004,P2259,VET-002,2025-12,regional,gp,dog,medium,5,2,gastroenteritis,pathology,1,235.92,235.92,false,gastroenteritis; age 5; complexity 2; managed in setting,synthetic-v1
C1101005,P0645,VET-002,2025-12,regional,gp,dog,mixed,1,0,dermatitis,medication,1,137.22,137.22,false,dermatitis; age 1; complexity 0; managed in setting,synthetic-v1
C1101006,P1217,VET-002,2025-12,regional,gp,cat,medium,14,1,gastroenteritis,consult,2,272.36,544.72,false,gastroenteritis; age 14; complexity 1; managed in setting,synthetic-v1
C1101007,P0030,VET-002,2025-12,regional,gp,dog,large,9,2,otitis,cytology,1,140.47,140.47,false,otitis; age 9; complexity 2; managed in setting,synthetic-v1
C1101008,P0698,VET-002,2025-12,regional,gp,dog,medium,5,0,gastroenteritis,consult,1,200.82,200.82,false,gastroenteritis; age 5; complexity 0; managed in setting,synthetic-v1
C1101009,P0493,VET-002,2025-12,regional,gp,cat,mixed,3,1,otitis,consult,1,178.45,178.45,false,otitis; age 3; complexity 1; managed in setting,synthetic-v1
C1101010,P1627,VET-002,2025-12,regional,gp,cat,medium,9,0,otitis,consult,1,149.03,149.03,false,otitis; age 9; complexity 0; managed in setting,synthetic-v1
C1101011,P1805,VET-002,2025-12,regional,gp,dog,small,5,1,otitis,consult,1,175.14,175.14,false,otitis; age 5; complexity 1; repeat visit; managed in setting,synthetic-v1
C1101012,P1364,VET-002,2025-12,regional,gp,cat,mixed,9,2,otitis,consult,1,182.99,182.99,false,otitis; age 9; complexity 2; repeat visit; managed in setting,synthetic-v1
C1101013,P0753,VET-002,2025-12,regional,gp,dog,large,10,1,otitis,cytology,1,115.69,115.69,false,otitis; age 10; complexity 1; managed in setting,synthetic-v1
C1101014,P0176,VET-002,2025-12,regional,gp,cat,mixed,5,0,dermatitis,medication,1,142.40,142.40,false,dermatitis; age 5; complexity 0; managed in setting,synthetic-v1
C1101015,P0676,VET-002,2025-12,regional,gp,dog,mixed,1,0,otitis,cytology,1,106.86,106.86,false,otitis; age 1; complexity 0; managed in setting,synthetic-v1
C1101016,P0610,VET-002,2025-12,regional,gp,cat,medium,3,0,dermatitis,medication,1,145.89,145.89,false,dermatitis; age 3; complexity 0; managed in setting,synthetic-v1
C1101017,P0565,VET-002,2025-12,regional,gp,cat,large,5,0,dermatitis,consult,1,169.54,169.54,false,dermatitis; age 5; complexity 0; managed in setting,synthetic-v1
C1101018,P1410,VET-002,2025-12,regional,gp,dog,small,8,2,dermatitis,consult,1,237.34,237.34,false,dermatitis; age 8; complexity 2; managed in setting,synthetic-v1
C1101019,P0659,VET-002,2025-12,regional,gp,dog,large,4,1,dermatitis,consult,1,202.25,202.25,false,dermatitis; age 4; complexity 1; managed in setting,synthetic-v1
C1101020,P0830,VET-002,2025-12,regional,gp,dog,large,13,0,otitis,consult,1,215.23,215.23,false,otitis; age 13; complexity 0; managed in setting,synthetic-v1
C1101021,P2362,VET-002,2025-12,regional,gp,cat,mixed,2,0,otitis,consult,1,142.21,142.21,false,otitis; age 2; complexity 0; managed in setting,synthetic-v1
C1101022,P1266,VET-002,2025-12,regional,gp,cat,large,11,0,otitis,cytology,1,129.57,129.57,false,otitis; age 11; complexity 0; managed in setting,synthetic-v1
C1101023,P1724,VET-002,2025-12,regional,gp,cat,large,6,0,gastroenteritis,consult,2,164.00,328.00,false,gastroenteritis; age 6; complexity 0; managed in setting,synthetic-v1
C1101024,P0537,VET-002,2025-12,regional,gp,dog,medium,12,1,otitis,cytology,1,128.59,128.59,false,otitis; age 12; complexity 1; managed in setting,synthetic-v1
C1101025,P1779,VET-002,2025-12,regional,gp,dog,medium,5,2,otitis,cytology,1,127.43,127.43,false,otitis; age 5; complexity 2; managed in setting,synthetic-v1
C1101026,P2307,VET-002,2025-12,regional,gp,dog,small,8,0,gastroenteritis,consult,1,190.27,190.27,false,gastroenteritis; age 8; complexity 0; managed in setting,synthetic-v1
C1101027,P1439,VET-002,2025-12,regional,gp,dog,mixed,8,1,otitis,consult,1,198.90,198.90,false,otitis; age 8; complexity 1; managed in setting,synthetic-v1
C1101028,P1791,VET-002,2025-12,regional,gp,cat,mixed,3,0,otitis,cytology,2,99.48,198.96,false,otitis; age 3; complexity 0; managed in setting,synthetic-v1
C1101029,P1124,VET-002,2025-12,regional,gp,cat,large,1,1,gastroenteritis,consult,1,208.78,208.78,false,gastroenteritis; age 1; complexity 1; repeat visit; managed in setting,synthetic-v1
C1101030,P1420,VET-002,2025-12,regional,gp,dog,mixed,12,0,otitis,cytology,1,120.52,120.52,false,otitis; age 12; complexity 0; managed in setting,synthetic-v1
C1101031,P0038,VET-002,2025-12,regional,gp,dog,small,14,1,dermatitis,consult,1,252.93,252.93,false,dermatitis; age 14; complexity 1; managed in setting,synthetic-v1
C1102000,P2157,VET-003,2025-12,rural,gp,cat,medium,12,1,dermatitis,medication,2,168.76,337.53,false,dermatitis; age 12; complexity 1; managed in setting,synthetic-v1
C1102001,P0028,VET-003,2025-12,rural,gp,cat,small,5,1,dermatitis,medication,2,180.54,361.08,false,dermatitis; age 5; complexity 1; managed in setting,synthetic-v1
C1102002,P1313,VET-003,2025-12,rural,gp,cat,small,12,0,gastroenteritis,pathology,1,246.47,246.47,false,gastroenteritis; age 12; complexity 0; managed in setting,synthetic-v1
C1102003,P0934,VET-003,2025-12,rural,gp,dog,small,13,0,otitis,consult,1,221.61,221.61,true,otitis; age 13; complexity 0; referral noted,synthetic-v1
C1102004,P1831,VET-003,2025-12,rural,gp,cat,mixed,5,0,gastroenteritis,pathology,1,210.21,210.21,false,gastroenteritis; age 5; complexity 0; managed in setting,synthetic-v1
C1102005,P1614,VET-003,2025-12,rural,gp,dog,small,6,0,gastroenteritis,consult,1,194.29,194.29,false,gastroenteritis; age 6; complexity 0; managed in setting,synthetic-v1
C1102006,P1000,VET-003,2025-12,rural,gp,dog,small,2,0,otitis,cytology,1,107.39,107.39,false,otitis; age 2; complexity 0; managed in setting,synthetic-v1
C1102007,P0263,VET-003,2025-12,rural,gp,dog,small,4,0,gastroenteritis,consult,1,181.32,181.32,false,gastroenteritis; age 4; complexity 0; managed in setting,synthetic-v1
C1102008,P1789,VET-003,2025-12,rural,gp,cat,medium,4,1,dermatitis,consult,1,195.64,195.64,false,dermatitis; age 4; complexity 1; managed in setting,synthetic-v1
C1102009,P1883,VET-003,2025-12,rural,gp,dog,small,8,0,gastroenteritis,consult,2,209.22,418.44,false,gastroenteritis; age 8; complexity 0; managed in setting,synthetic-v1
C1102010,P0062,VET-003,2025-12,rural,gp,dog,medium,3,1,otitis,cytology,1,117.95,117.95,false,otitis; age 3; complexity 1; managed in setting,synthetic-v1
C1102011,P0946,VET-003,2025-12,rural,gp,dog,mixed,9,0,dermatitis,medication,1,140.91,140.91,false,dermatitis; age 9; complexity 0; managed in setting,synthetic-v1
C1102012,P1465,VET-003,2025-12,rural,gp,cat,mixed,11,2,otitis,consult,2,241.65,483.30,false,otitis; age 11; complexity 2; repeat visit; managed in setting,synthetic-v1
C1102013,P1282,VET-003,2025-12,rural,gp,dog,large,10,0,gastroenteritis,pathology,1,221.48,221.48,false,gastroenteritis; age 10; complexity 0; repeat visit; managed in setting,synthetic-v1
C1102014,P2136,VET-003,2025-12,rural,gp,dog,large,10,1,otitis,cytology,1,150.30,150.30,false,otitis; age 10; complexity 1; managed in setting,synthetic-v1
C1102015,P0434,VET-003,2025-12,rural,gp,dog,medium,1,1,gastroenteritis,pathology,1,256.07,256.07,false,gastroenteritis; age 1; complexity 1; managed in setting,synthetic-v1
C1102016,P1330,VET-003,2025-12,rural,gp,dog,small,6,0,otitis,consult,1,157.78,157.78,false,otitis; age 6; complexity 0; managed in setting,synthetic-v1
C1102017,P1054,VET-003,2025-12,rural,gp,cat,medium,10,0,dermatitis,consult,1,174.21,174.21,false,dermatitis; age 10; complexity 0; managed in setting,synthetic-v1
C1102018,P2326,VET-003,2025-12,rural,gp,cat,medium,7,1,otitis,consult,1,194.12,194.12,false,otitis; age 7; complexity 1; managed in setting,synthetic-v1
C1102019,P0035,VET-003,2025-12,rural,gp,dog,medium,13,0,otitis,cytology,1,132.95,132.95,false,otitis; age 13; complexity 0; managed in setting,synthetic-v1
C1102020,P1901,VET-003,2025-12,rural,gp,cat,small,4,0,dermatitis,consult,1,180.30,180.30,false,dermatitis; age 4; complexity 0; managed in setting,synthetic-v1
C1102021,P2149,VET-003,2025-12,rural,gp,dog,large,13,0,otitis,consult,1,221.69,221.69,false,otitis; age 13; complexity 0; managed in setting,synthetic-v1
C1102022,P0782,VET-003,2025-12,rural,gp,cat,medium,13,2,otitis,cytology,2,156.01,312.03,true,otitis; age 13; complexity 2; repeat visit; referral noted,synthetic-v1
C1102023,P0860,VET-003,2025-12,rural,gp,dog,mixed,8,1,gastroenteritis,consult,1,198.15,198.15,false,gastroenteritis; age 8; complexity 1; repeat visit; managed in setting,synthetic-v1
C1102024,P1884,VET-003,2025-12,rural,gp,dog,mixed,10,2,otitis,consult,1,221.19,221.19,false,otitis; age 10; complexity 2; managed in setting,synthetic-v1
C1103000,P0884,VET-004,2025-12,metro,emergency,dog,medium,7,1,dermatitis,medication,1,218.53,218.53,true,dermatitis; age 7; complexity 1; referral noted,synthetic-v1
C1103001,P1381,VET-004,2025-12,metro,emergency,dog,small,11,1,gastroenteritis,consult,1,318.70,318.70,true,gastroenteritis; age 11; complexity 1; referral noted,synthetic-v1
C1103002,P1074,VET-004,2025-12,metro,emergency,dog,small,9,1,otitis,cytology,1,163.25,163.25,true,otitis; age 9; complexity 1; referral noted,synthetic-v1
C1103003,P1660,VET-004,2025-12,metro,emergency,cat,medium,2,0,otitis,cytology,1,137.19,137.19,true,otitis; age 2; complexity 0; referral noted,synthetic-v1
C1103004,P0074,VET-004,2025-12,metro,emergency,dog,mixed,8,0,dermatitis,consult,1,232.08,232.08,true,dermatitis; age 8; complexity 0; repeat visit; referral noted,synthetic-v1
C1103005,P1180,VET-004,2025-12,metro,emergency,cat,mixed,11,0,gastroenteritis,consult,1,299.37,299.37,true,gastroenteritis; age 11; complexity 0; repeat visit; referral noted,synthetic-v1
C1103006,P0379,VET-004,2025-12,metro,emergency,cat,mixed,12,0,otitis,consult,1,259.92,259.92,true,otitis; age 12; complexity 0; repeat visit; referral noted,synthetic-v1
C1103007,P2309,VET-004,2025-12,metro,emergency,dog,medium,10,0,gastroenteritis,pathology,1,321.48,321.48,true,gastroenteritis; age 10; complexity 0; referral noted,synthetic-v1
C1103008,P0169,VET-004,2025-12,metro,emergency,cat,small,11,0,otitis,consult,1,246.70,246.70,true,otitis; age 11; complexity 0; referral noted,synthetic-v1
C1103009,P0455,VET-004,2025-12,metro,emergency,dog,large,4,1,dermatitis,medication,2,212.29,424.58,true,dermatitis; age 4; complexity 1; referral noted,synthetic-v1
C1103010,P1366,VET-004,2025-12,metro,emergency,cat,small,10,1,dermatitis,medication,1,200.69,200.69,true,dermatitis; age 10; complexity 1; referral noted,synthetic-v1
C1103011,P2144,VET-004,2025-12,metro,emergency,dog,small,14,1,otitis,cytology,2,217.37,434.73,true,otitis; age 14; complexity 1; referral noted,synthetic-v1
C1103012,P1473,VET-004,2025-12,metro,emergency,dog,small,10,0,gastroenteritis,consult,1,257.43,257.43,true,gastroenteritis; age 10; complexity 0; referral noted,synthetic-v1
C1103013,P0481,VET-004,2025-12,metro,emergency,dog,medium,9,0,gastroenteritis,pathology,2,254.40,508.79,true,gastroenteritis; age 9; complexity 0; referral noted,synthetic-v1
C1103014,P1264,VET-004,2025-12,metro,emergency,dog,small,4,0,gastroenteritis,pathology,2,289.84,579.69,true,gastroenteritis; age 4; complexity 0; referral noted,synthetic-v1
C1104000,P0900,VET-005,2025-12,regional,emergency,dog,small,5,1,gastroenteritis,pathology,2,326.82,653.65,true,gastroenteritis; age 5; complexity 1; referral noted,synthetic-v1
C1104001,P0776,VET-005,2025-12,regional,emergency,dog,large,6,0,gastroenteritis,pathology,2,297.49,594.98,true,gastroenteritis; age 6; complexity 0; repeat visit; referral noted,synthetic-v1
C1104002,P1192,VET-005,2025-12,regional,emergency,cat,large,10,0,dermatitis,consult,2,278.34,556.67,true,dermatitis; age 10; complexity 0; referral noted,synthetic-v1
C1104003,P2101,VET-005,2025-12,regional,emergency,cat,small,11,1,otitis,cytology,1,194.32,194.32,true,otitis; age 11; complexity 1; referral noted,synthetic-v1
C1104004,P0444,VET-005,2025-12,regional,emergency,dog,medium,5,0,dermatitis,consult,1,242.35,242.35,true,dermatitis; age 5; complexity 0; referral noted,synthetic-v1
C1104005,P2347,VET-005,2025-12,regional,emergency,dog,medium,3,1,otitis,cytology,1,149.58,149.58,true,otitis; age 3; complexity 1; referral noted,synthetic-v1
C1104006,P1347,VET-005,2025-12,regional,emergency,cat,small,14,0,otitis,consult,1,290.87,290.87,true,otitis; age 14; complexity 0; referral noted,synthetic-v1
C1104007,P1949,VET-005,2025-12,regional,emergency,dog,mixed,10,0,dermatitis,medication,1,217.65,217.65,true,dermatitis; age 10; complexity 0; referral noted,synthetic-v1
C1104008,P0211,VET-005,2025-12,regional,emergency,dog,small,14,2,otitis,consult,1,357.60,357.60,true,otitis; age 14; complexity 2; referral noted,synthetic-v1
C1104009,P0997,VET-005,2025-12,regional,emergency,dog,mixed,5,0,otitis,consult,1,241.97,241.97,true,otitis; age 5; complexity 0; referral noted,synthetic-v1
C1104010,P1848,VET-005,2025-12,regional,emergency,dog,medium,10,1,gastroenteritis,consult,2,348.48,696.96,true,gastroenteritis; age 10; complexity 1; referral noted,synthetic-v1
C1104011,P0287,VET-005,2025-12,regional,emergency,dog,medium,5,0,gastroenteritis,consult,1,252.72,252.72,true,gastroenteritis; age 5; complexity 0; referral noted,synthetic-v1
C1104012,P0577,VET-005,2025-12,regional,emergency,cat,mixed,14,0,dermatitis,consult,1,284.30,284.30,true,dermatitis; age 14; complexity 0; referral noted,synthetic-v1
C1104013,P1909,VET-005,2025-12,regional,emergency,cat,mixed,1,1,dermatitis,medication,2,201.61,403.22,true,dermatitis; age 1; complexity 1; referral noted,synthetic-v1
C1104014,P0779,VET-005,2025-12,regional,emergency,cat,small,8,2,otitis,consult,2,276.51,553.03,true,otitis; age 8; complexity 2; referral noted,synthetic-v1
C1105000,P1392,VET-006,2025-12,rural,emergency,dog,large,10,0,dermatitis,medication,1,216.94,216.94,true,dermatitis; age 10; complexity 0; repeat visit; referral noted,synthetic-v1
C1105001,P1817,VET-006,2025-12,rural,emergency,dog,medium,5,0,otitis,consult,1,247.59,247.59,true,otitis; age 5; complexity 0; repeat visit; referral noted,synthetic-v1
C1105002,P1898,VET-006,2025-12,rural,emergency,dog,small,10,2,dermatitis,medication,1,248.86,248.86,true,dermatitis; age 10; complexity 2; referral noted,synthetic-v1
C1105003,P1113,VET-006,2025-12,rural,emergency,dog,mixed,3,0,gastroenteritis,consult,1,259.65,259.65,true,gastroenteritis; age 3; complexity 0; referral noted,synthetic-v1
C1105004,P1094,VET-006,2025-12,rural,emergency,cat,medium,5,2,gastroenteritis,pathology,1,380.10,380.10,true,gastroenteritis; age 5; complexity 2; referral noted,synthetic-v1
C1105005,P1390,VET-006,2025-12,rural,emergency,dog,mixed,11,0,otitis,consult,1,255.23,255.23,true,otitis; age 11; complexity 0; referral noted,synthetic-v1
C1105006,P2223,VET-006,2025-12,rural,emergency,dog,large,11,2,otitis,cytology,2,238.84,477.69,true,otitis; age 11; complexity 2; referral noted,synthetic-v1
C1105007,P0060,VET-006,2025-12,rural,emergency,cat,large,8,0,otitis,cytology,1,168.29,168.29,true,otitis; age 8; complexity 0; repeat visit; referral noted,synthetic-v1
C1105008,P1343,VET-006,2025-12,rural,emergency,dog,medium,9,0,gastroenteritis,pathology,1,320.22,320.22,true,gastroenteritis; age 9; complexity 0; referral noted,synthetic-v1
C1105009,P0754,VET-006,2025-12,rural,emergency,cat,medium,12,0,dermatitis,consult,1,295.83,295.83,true,dermatitis; age 12; complexity 0; referral noted,synthetic-v1
C1105010,P0049,VET-006,2025-12,rural,emergency,dog,medium,6,0,dermatitis,consult,1,284.52,284.52,true,dermatitis; age 6; complexity 0; referral noted,synthetic-v1
C1105011,P1733,VET-006,2025-12,rural,emergency,dog,mixed,10,1,dermatitis,medication,1,250.12,250.12,true,dermatitis; age 10; complexity 1; referral noted,synthetic-v1
C1105012,P1766,VET-006,2025-12,rural,emergency,dog,large,1,0,gastroenteritis,pathology,1,285.93,285.93,true,gastroenteritis; age 1; complexity 0; repeat visit; referral noted,synthetic-v1
C1105013,P1254,VET-006,2025-12,rural,emergency,cat,small,7,0,otitis,consult,1,257.76,257.76,true,otitis; age 7; complexity 0; referral noted,synthetic-v1
C1105014,P1427,VET-006,2025-12,rural,emergency,dog,medium,12,0,dermatitis,consult,2,284.29,568.57,true,dermatitis; age 12; complexity 0; referral noted,synthetic-v1
C1105015,P1167,VET-006,2025-12,rural,emergency,cat,mixed,11,1,otitis,cytology,2,185.42,370.84,true,otitis; age 11; complexity 1; referral noted,synthetic-v1
C1105016,P0093,VET-006,2025-12,rural,emergency,cat,small,11,1,dermatitis,consult,2,354.29,708.57,true,dermatitis; age 11; complexity 1; referral noted,synthetic-v1
C1105017,P1053,VET-006,2025-12,rural,emergency,cat,mixed,6,0,gastroenteritis,consult,1,278.69,278.69,true,gastroenteritis; age 6; complexity 0; referral noted,synthetic-v1
C1105018,P0253,VET-006,2025-12,rural,emergency,dog,large,8,1,dermatitis,consult,1,294.28,294.28,true,dermatitis; age 8; complexity 1; referral noted,synthetic-v1
C1106000,P2244,VET-007,2025-12,metro,specialty,cat,medium,10,1,otitis,cytology,1,285.33,285.33,true,otitis; age 10; complexity 1; referral noted,synthetic-v1
C1106001,P0433,VET-007,2025-12,metro,specialty,cat,medium,1,1,otitis,cytology,1,236.77,236.77,true,otitis; age 1; complexity 1; referral noted,synthetic-v1
C1106002,P2233,VET-007,2025-12,metro,specialty,cat,mixed,9,0,dermatitis,medication,1,201.13,201.13,true,dermatitis; age 9; complexity 0; referral noted,synthetic-v1
